id,vehicle_id,color,automatic,odometer_range,market_country,number_of_doors,number_of_seats,fuel_type,make,description,vehicle_type,horsepower,year,model,body_type,msrp,extras,avg_daily_price,list_countries,list_cities,list_latitudes,list_longitudes
1441082,1441082,,1,30-40,US,4.0,5.0,GASOLINE,ACURA,"18 Inch Wheels
Alloy Wheels
Blind Spot Monitor
Heated Mirrors
Heated Seats
Keyless Entry
Leather Seats
Navigation System
Satellite Radio
Technology Package

10 Speakers
4-Wheel Disc Brakes
4-Wheel Independent Suspension
AM/FM
Adjustable Steering Wheel
Air Conditioning
Anti-Lock Brakes
Anti-Theft System
Armrest Storage
Auto Climate Control
Auto-Dimming Mirror
Body Colored Bumpers
Braking Assist
CD (Single Disc)
Compass
Cruise Control
Delay-Off Headlights
Door Bin",CAR,290.0,2016.0,TLX,SEDAN,39375.0,,49.0,US,Houston,29.7572300,-95.3632900
1433571,1433571,,1,60-80,CA,,,,NISSAN,,SUV,260.0,2014.0,Pathfinder,FOUR_DOOR_SUV,42598.0,,,CA,Brampton,43.7766500,-79.6647100
1338753,1338753,,1,20-40,CA,4.0,,GASOLINE,,"Land Rover Évoque 2020:
-Siège avec massage chauffant et refroidis. 
-Volant, par-brise avant chauffant. 
-Toit panoramique coulissant. 
-Système audio Meridian. 
-Caméra de recul.
-Système d'attraction integrale
-Assistance au maintien de voie
-Système de navigation
-Assistance aux ongles morts
-Dtection de trafic inversé
- Éclairage ambiant
-Régulateur de vitesse adaptatif avec stop/go
- Roues de 20 pouces noires",,,,,,,,150.0,CA,Québec,46.8417200,-71.3351200
1437764,1437764,,1,90-100,US,4.0,5.0,GASOLINE,TOYOTA,"When you arrive, scan the QR code located on reservation receipt and follow directions for available spaces for the parking type indicated on your reservation 

RENTAL AGREEMENT: Ypu will need to sign our rental agreement prior to or at the time of pick up 

PROTECTION REQUIRED: You must book this car with minimum or standard protection plan

WELCOME MESSAGE:  To our special guest, it’s my pleasure to extend a cheerful welcome to you all! Your presence makes us very happy .

GUIDELINES 

AGE REQUIREMENT: You must be at least 23 years old to book this car",CAR,132.0,2017.0,Corolla,SEDAN,22680.0,,41.0,US,Jonesville,36.7210200,-83.0646400
1388596,1388596,RED,1,50-60,US,4.0,5.0,HYBRID,TOYOTA,"My Toyota Prius is a hybrid economy fuel efficient vehicle that will assist you on saving  money on gas. When idling, the petrol motor shuts off all together and uses about half as much fuel as an equivalent sized car. Take it for a spin and you'll love it. ❤️",CAR,134.0,2015.0,Prius,FOUR_DOOR_HATCHBACK,30005.0,,47.0,"US,US","Peoria,Peoria","40.7316800,40.7277900","-89.6493200,-89.6338400"
1402740,1402740,,1,80-90,US,4.0,5.0,GASOLINE,TOYOTA,"AM/FM
Adaptive Cruise Control
Adjustable Steering Wheel
Air Conditioning
Anti-Lock Brakes
CD (Single Disc)
Daytime Running Lights
Dual Airbags
Handsfree/Bluetooth Integration
Hill Assist System
LED Lights
MP3
Power Locks
Power Steering
Power Windows
Rear-View Camera
Side Curtain Airbags
Stability Control
Telematics System
Traction Control
Lane Departure Warning
Side Airbags
Steel Wheels
Toyota Entune",CAR,132.0,2017.0,Corolla,SEDAN,18935.0,,39.0,US,Anchorage,61.2179500,-149.8700600
1412674,1412674,,1,40-50,US,4.0,5.0,ELECTRIC,TESLA,"Tesla Model 3 Long Range AWD. Very quiet, very reliable, pretty fast! Included are adapters for non-Tesla charging stations as well as a 110v cable to use with standard home power, and a cable that will fit a standard dryer plug. Please note that 110v charging is very slow, about 50% charge per 24 hours.",CAR,455.0,2019.0,Model 3,SEDAN,56990.0,,119.0,"US,US","Rutland,Northbridge","42.4184000,42.1264100","-71.9453500,-71.6259600"
1409540,1409540,,1,80-90,US,4.0,5.0,GASOLINE,DODGE,"This beautiful scatpack charger gets compliments daily, the “green Go” paint demands your attention, this car has plenty of power and sounds amazing (very loud and aggressive) perfect for cruising the blue ridge parkway, or cruising through the beautiful Queen City. This car is definitely not for beginners it has 485 hp rear wheel drive it can be dangerous to drive at times if you do not know what you are doing and because of this I would prefer not to rent to anyone under the age of 25 . If you’re looking to spice up your night life with a nice new ride for the weekend or just something Powerful and flashy a real head turner then this car is for you",CAR,485.0,2017.0,Charger,SEDAN,39995.0,,300.0,US,Belmont,35.2494100,-81.0470200
1349997,1349997,BLUE,1,40-50,US,4.0,4.0,HYBRID,TOYOTA,"Advanced technology plug-in hybrid with 30 miles of electric range and 50+ mpg when using gas. 80-100 mpg combined average. Extremely safe with the latest safety features (lane change alert, blind spot detection, radar cruise control, etc. Very comfortable seats. One of the best cars on the market according to Consumer Reports. I'll be away all summer. ONLY AVAILABLE FOR TRIPS ONE MONTH OR LONGER.",CAR,121.0,2018.0,Prius Prime,FOUR_DOOR_HATCHBACK,27300.0,,65.0,US,Pownal,43.8782500,-70.1743300
1421048,1421048,GRAY,1,30-40,US,2.0,4.0,GASOLINE,FORD,"Hi everyone Welcome to Hawaii,my name is he I living in Hawaii over 10 years the people are kind and weather is great here .would u want make make your trip unforgettable I’m here looking forward to help u have a wonderful time on your trip with my convertible mustang please contact me 。see u soon~",CAR,310.0,2018.0,Mustang,CONVERTIBLE,36195.0,,72.0,US,Honolulu,21.3018400,-157.8209500
1347985,1347985,,1,10-20,US,4.0,,GASOLINE,MERCEDES_BENZ,"This is a 2018 Mercedes-Benz CLA 250 LIMITED ICE EDITION. It has a little over 10K miles and had been very well cared for. Best used for date nights or weekend trips in the city. It features an AMG body style, AMG wheels, AMG steering wheel. It is a beauty and is bound to turn heads on city streets. It is a very smooth ride and accelerates very quickly on the highway. It is an all around fun car to drive whether you're by yourself or looking to impress a special someone.",CAR,208.0,2018.0,CLA-Class,SEDAN,34700.0,,86.0,US,Greenville,34.8592400,-82.3504700
1430771,1430771,BLUE,1,40-50,US,4.0,5.0,GASOLINE,TOYOTA,"This is a great, reliable car that has served me well in these Alaskan conditions! It gets good gas mileage, has Bluetooth, and is very comfortable. I really do believe this car drives well and won’t give you any problems! This is a certified pre-owned vehicle from Toyota so you know it’ll always be ready to go! *Dog owner disclaimer (for allergy purposes!)",CAR,132.0,2016.0,Corolla,SEDAN,21665.0,,39.0,US,Anchorage,61.1824600,-149.7480400
1389891,1389891,,1,80-100,CA,,,,,"This car drives smooth and it’s fully loaded with panoramic roof and it’s very good on gas. It’s like a brand new car, very clean inside and outside. This is very special car and it’s very well maintained all the time. Your satisfaction is guaranteed when you rent this Camry",,,,,,,,67.0,CA,Toronto,43.7920600,-79.4151500
1330192,1330192,,1,50-60,US,4.0,5.0,GASOLINE,MERCEDES_BENZ,"Enjoy an amazing ride in this Mercedes C300. It is luxurious, comfortable, eye catching vehicle.

Pick up & Return in the New Tampa/Wesley Chapel area is FREE

Pick up & Return at Tampa International Airport or within 20 miles from zip code 33647 $40

200 Miles/Day allowed $0.39 per mile over 200.

Fuel > You must refill the tank with premium fuel 93 before ending your trip. If not, you will be charged for the cost to refill and a convience fee.

Car seat avaliable for FREE upon request

NO SMOKING or VAPING of any kind allowed. $300 smoking fee will be charged.

Vehicle must come back in the same condition in which it left.

If there will be additional drivers other than the renter we must be notified.

Unauthorized Driver Fee: If there will be additional drivers each driver license must be provided before renting or a fee will be assessed and or trip terminated",CAR,241.0,2016.0,C-Class,SEDAN,38950.0,,68.0,"US,US,US","Tampa,Tampa,Tampa","28.1519900,28.1519900,28.1519900","-82.3070100,-82.3070100,-82.3070100"
1430717,1430717,,1,40-50,US,4.0,4.0,GASOLINE,TOYOTA,"You will definitely enjoy our gas-friendly, 2019 Toyota Camry that is in excellent condition. This car is safe, reliable, comfortable and fun to drive. The touch screen control system is easy to use and the car is an all around joy to drive. We take pride in making sure you enjoy your time in our vehicles and this car will absolutely pass the satisfaction test!",CAR,208.0,2019.0,Camry Hybrid,SEDAN,32975.0,,47.0,"US,US","Los Angeles,Los Angeles","34.0507000,34.0531400","-118.3605700,-118.3603900"
1344218,1344218,BLACK,1,60-70,US,4.0,,HYBRID,FORD,"Comfort, reliability and style at no expense, top of the line vehicle, gets 45 and up MPG depending your driving style, always get compliments, is a fantastic car, no better words do describe a vehicle on this category, can drive EV only for 16miles then Hybrid whenever you want, with today gas prices still is the best choice.",CAR,188.0,2018.0,Fusion Energi,SEDAN,41400.0,,53.0,US,Lancaster,34.6981800,-118.0919500
1333331,1333331,WHITE,1,50-60,US,4.0,5.0,GASOLINE,JEEP,"Unique all white Jeep Sahara, custom Sony radio, added along with kicker-speakers and added a kicker amplifier. Great volume for when you take off the top. Back up camera and remote start also added. Very spacious vehicle with a luxury look. All wheel drive, Bluetooth, and apple care play accessible. All doors and complete roof have the option of coming off. Great for for videos.",SUV,285.0,2016.0,Wrangler Unlimited,FOUR_DOOR_SUV,33795.0,,68.0,US,Port St. Lucie,27.3259200,-80.3460900
1364711,1364711,,1,70-80,US,4.0,5.0,ELECTRIC,TESLA,"Enjoy this beautiful Tesla Model S on any trip with unlimited supercharging and ample space for 5, with two additional rear facing seats in the rear. Drive this beauty on a road trip or a night out on the town. Car will be fully charged upon pickup and not expected to be charged on return. This Tesla has the updated infotainment with Netflix, YouTube, Hulu, and Disney+, so enjoy entertainment while you’re charging. 

By renting from us, you’ll receive quick responses, a clean and sanitized vehicle upon pickup, and a convenient location for return of vehicle. We do clean and sanitize the vehicle after every guest. We steam clean all surfaces and wipe down all areas with antibacterial spray. Car is detailed inside and out for a enjoyable weekend, business trip, or even a trip around town.",CAR,422.0,2015.0,Model S,FOUR_DOOR_HATCHBACK,85000.0,,116.0,"US,US","Sacramento,Elk Grove","38.4553200,38.4427600","-121.4026700,-121.3831500"
1341082,1341082,BLUE,1,0-10,US,4.0,5.0,GASOLINE,JEEP,"Big Blue is the Jeep of your Dreams. Top of the line Jeep Rubicon. All the bells and whistles, Apple Car Play, Android Play, 4x4 etc. Take the top and doors off and enjoy the ride. It has the black with red interior and a satin red dash finish. Full bed with slow let down feature.
🛑🛑Absolutely NO smoking 🛑🛑
🛑🛑No Pets 🛑🛑
🛑🛑NO off-roading",TRUCK,285.0,2021.0,Gladiator,CREW_CAB_PICKUP,45240.0,,97.0,"US,US","Dayton,Dayton","39.8547400,39.8513500","-84.1135200,-84.1193300"
1365302,1365302,SILVER,1,20-30,US,4.0,4.0,GASOLINE,PORSCHE,"This Porsche Panamera it's one of the greatest car Porsche has invented,  it's a sport and a 4 seater, fun to drive,  a luxury top the line car, and a safe car too.
Has a look that just this style car has, complete with everything you a looking for, you won't regret.",CAR,310.0,2016.0,Panamera,FOUR_DOOR_HATCHBACK,84300.0,,180.0,US,Jacksonville,30.2553800,-81.5692900
1367577,1367577,,1,10-20,US,4.0,,GASOLINE,FORD,2021 F-150 XLT crew cab 4x4 with 6.5 bed and 5.0 V8 engine. Hard top flip back back cover that allows full use of large truck bed. Apple car play and GPS. Backup camera and trailer towing package. Pets welcome. Car seat available. Great for family trips or trips to the hardware store.,TRUCK,325.0,2021.0,F-150,CREW_CAB_PICKUP,51330.0,,125.0,US,Newport,41.4770800,-71.2984200
1367577,1367577,,1,10-20,US,4.0,,GASOLINE,FORD,2021 F-150 XLT crew cab 4x4 with 6.5 bed and 5.0 V8 engine. Hard top flip back back cover that allows full use of large truck bed. Apple car play and GPS. Backup camera and trailer towing package. Pets welcome. Car seat available. Great for family trips or trips to the hardware store.,TRUCK,400.0,2021.0,F-150,CREW_CAB_PICKUP,60105.0,,125.0,US,Newport,41.4770800,-71.2984200
1374060,1374060,,1,10-20,US,4.0,5.0,GASOLINE,MERCEDES_BENZ,"Black 2014 Mercedes-Benz S-Class S 550 RWD 7-Speed Automatic 4.7L V8 DGI DOHC 32V Twin Turbocharged.
18 Inch Wheels,Alloy Wheels, DVD,Fog Lights,Heated Mirrors,Heated Seats
,Keyless Entry,Leather Seats,Navigation System,Satellite Radio, 13 Speakers,4-Wheel Disc Brakes, 4-Wheel Independent Suspension, AM/FM, Adaptive Suspension, Adjustable Steering Wheel, Air Conditioning, Anti lock Brake, Anti-Theft System, Auto Climate Control, Auto Load Leveling, Auto-Dimming Mirror, Automatic Headlights, Body Colored Bumpers,  Braking Assist, CD (Single Disc), COMAND System, Compass, Cruise Control, Delay-Off Headlights, Door Bin, Dual-Zone Climate Control, Emergency Communication System
,Front Airbags (Driver), Front Airbags (Passenger), Front Anti-Roll Bar, Front Bucket Seats, Front Center Armrest, Front Headrests, Front Knee Airbags (Driver), Front Side Airbags (Driver), Front Side Airbags (Passenger).

Head Restraint Whiplash Protection

High-Beam Assist

Illuminated Entry

Integrated Garage Door Opener

Leather Steering Wheel

Leather Trimmed Interior

Memorized Settings

Mercedes-Benz mbrace2

Overhead Airbag

Overhead Console

Panic Button

Passenger Sensing Airbag

Power Adjustable Headrest

Power Mirrors

Power Seat (Dual)

Power Steering

Power Sun/Moonroof

Power Windows

Radio Data System

Rain-Sensing Wipers

Reading Lights

Rear Anti-Roll Bar

Rear Center Armrest

Rear Headrests

Rear Side Airbags

Rear Window Defroster

Rear-View Camera

Remote Keyless Entry

Seat Memory

Speed-Sensing Steering

Stability Control

Steering Wheel Controls

Steering Wheel Memory

Tachometer

Telematics System

Thermometer

Tire Pressure Monitoring System

Traction Control

Trip Computer

Turn Signal Mirrors

Vanity Mirror/Light",CAR,449.0,2014.0,S-Class,SEDAN,92900.0,,91.0,US,Orlando,28.4629700,-81.3121000
1380337,1380337,,1,70-80,US,4.0,7.0,GASOLINE,,"Hello! Thank you for viewing my listing!  This Durango is very comfortable, clean and rides very smoothly.  Seats are all leather.  Vehicle is extremely clean.  I rarely drive the vehicle. It includes most features such as USB port, bluetooth, and GPS.  The trunk opens and closes automatically.  No need to close on your own.  Just press a button and it opens and closes.  This vehicle includes a sunroof which is the reason why I purchased it. This is a great car for large families.  It has a third row seat.  There are 7 total seats in the car.  Great for long trips!

Thanks! I look forward to hearing from you soon!",,,,,,,,65.0,"US,US","Suwanee,Atlanta","34.0033300,33.6407300","-84.0761900,-84.4277000"
1331086,1331086,,1,50-60,US,4.0,5.0,GASOLINE,TOYOTA,"2017 Rav4 Limited in fantastic conditions

Beautiful leather seats, tinted back windows, and a sunroof perfect for enjoying the sunny soCal weather.

Back seats fully fold down to provide plenty of cargo space if needed. 

Tires were just replaced a few months ago and it is take for maintenance every few months.",SUV,176.0,2017.0,RAV4,FOUR_DOOR_SUV,34750.0,,48.0,US,Long Beach,33.7658300,-118.1439300
1342427,1342427,,1,60-70,US,4.0,5.0,GASOLINE,,Nice 2017 Scat pack charger rides smooth heated & cooling seats nice car to cruise around the city in & look good Al in one. Have fun booking and enjoying the ride be sure not to smoke lol other than that enjoy have a nice ride & enjoy the nice sun roof and comfort,,,,,,,,84.0,US,Florissant,38.8049700,-90.2985500
1387101,1387101,WHITE,1,30-40,US,4.0,,GASOLINE,MERCEDES_BENZ,"This amazing C 300, with white exterior, black interior. Model year 2018. Drives remarkable, with luxurious interior. A real head turner. The Mercedes C 300 is a sporty, yet opulent vehicle and you will feel the luxury as soon as you enter. 

Features: 
- 4 drive modes, Comfort, sport, sport +, and individual.
- Backup Camera
- Surround Sound
- Cruise Control
- Heated Front Seats
- Heated Steering Wheel
- 4 Matic/AWD
- Turbo Charged Engine
- 18” Alloy Rims
- Bluetooth 
- Burmester Premium Sound
- Sirius XM Radio
- High Resolution Color Screen
- Panorama Sunroof
- Dash Cam
- EZ Pass

I want to keep this vehicle as clean as possible. I ask that there be NO pets and NO smoking please. In order to keep the engine running smoothly, the car requires 91 Octane Gasoline or better (please keep the receipts after filling up). 
Feel free to contact me with any questions. 

For any any deliveries or pick up we require 2 days minimum notice. Airport rentals or deliveries, a 3 days minimum rental is required. Book accordingly. 

All of our vehicles are geofenced for use in NJ,  NY, and CT. For any other states, please confirm before booking. 

NO SMOKING, A CLEANING FEE WILL APPLY. 
ADDITIONAL MILAGE OPTION AVAILABLE UPON REQUEST. 
IF THE VEHICLE IS DAMAGED, A CLAIM WILL BE SUBMITTED RIGHT AWAY.",CAR,241.0,2018.0,C-Class,SEDAN,42250.0,,100.0,"US,US","Roseland,Newark","40.8277700,40.6895300","-74.3209100,-74.1744600"
1381296,1381296,,1,30-40,US,4.0,,GASOLINE,HONDA,This is the perfect car for five people with luggage and the 35 miles per gallon is a saving that’s out of this world. All the keyless luxuries that you could ask for. Memory seats heated and cooled seats with backup camera along with apple car play an android car play,SUV,190.0,2018.0,CR-V,FOUR_DOOR_SUV,29550.0,,60.0,US,Los Angeles,33.9415900,-118.4085300
1422338,1422338,,1,30-40,GB,3.0,4.0,GASOLINE,,My cute convertible fiat 500 will be perfect for your long drives in the sun. There is no ULEZ charge on my little fiat so driving around London will be nice and easy. Message me if you have any questions and I'll be happy to help :) x x x,,,,,,,,33.0,GB,Sutton,51.3760900,-0.2011200
1371546,1371546,,1,40-60,CA,4.0,,GASOLINE,MERCEDES_BENZ,THIS IMMACULATE 2018 MERCEDES-BENZ CLA250 4MATIC | AWD | SPORT STYLING PACKAGE | EXTERIOR CHROME PACKAGE | SEAT COMFORT PACKAGE | BACK UP CAMERA | PANORAMIC SUNROOF | BLIND SPOT ASSIST | MEMORY PACKAGE | APPLE CARPLAY | COLLISION WARN. SYST. WITH BRAKE INTERVENTION | SPORTS SUSPENSION | HEATED SCREEN WASH | BI-XENON HEADLAMPS | 18-INCH AMG WHEELS | AMBIENCE ILLUMINATION |,CAR,208.0,2018.0,CLA-Class,SEDAN,37900.0,,155.0,"CA,CA","Toronto,Toronto","43.6284800,43.6429200","-79.3959600,-79.3804900"
1381736,1381736,BLACK,1,20-30,US,4.0,8.0,GASOLINE,GMC,"Explore the Emerald Coast in luxury with this black Yukon SLT SUV. The seats are black leather with white stitched details for the ultimate black car look. This V8 SUV has seating for 8. It offers heated and ventilated front seats. The cargo space offers plenty of room for luggage and beach gear. Whether you are visiting 30a, Destin, Miramar, or Panama City Beach, this is the ultimate vacation ride.",SUV,355.0,2018.0,Yukon,FOUR_DOOR_SUV,60200.0,,110.0,US,Inlet Beach,30.3052300,-86.0081300
1407214,1407214,WHITE,1,80-90,US,4.0,5.0,GASOLINE,TOYOTA,"THE PERFECT RENTAL! This car is sporty, fun to drive and great on gas (especially considering current gas prices 😬).

You’ll enjoy this car while you vacation, are on a business trip, are waiting for your car to be repaired and everything in between. Whether you’re looking to get from point A to B or want to ride in style (while saving gas 🤣) this car is a great choice. All white with carbon fiber trim, dual exhaust, leather seats, Bluetooth and a nice sound system you can’t go wrong. And heck you’ve already spent all this time reading the description, why waste more time endlessly trying to find another vehicle just go ahead and pick and enjoy my ride as you enjoy the Sunshine state! 😎",CAR,178.0,2014.0,Camry,SEDAN,23740.0,,45.0,US,Tampa,27.9827400,-82.3110600
1359177,1359177,,1,90-100,US,4.0,5.0,GASOLINE,VOLKSWAGEN,No need to spend all your vacation budget on gas. This great car gets 35mpg so you can spend your $ on enjoying Hawaii. It has a spacious trunk to get you where you need to go without worrying about space. Has Bluetooth to easily connect your devices. Other activity equipment available upon request.,CAR,115.0,2014.0,Jetta,SEDAN,17995.0,,45.0,"US,US","Hauula,Hauula","21.6051000,21.6046200","-157.9058600,-157.9057800"
1384801,1384801,,1,40-50,US,4.0,,GASOLINE,FORD,"GREAT ON GAS! No hidden fees or surprises at the end. This is my business and  I treat all guest the same way I would like to be treated. Customer service is my number one priority. I'm available 24/7 for any concerns or questions. 

CAN PICK UP / DROP OF ANYWHERE IN ATLANTA WITH 24 HOUR ADVANCE NOTICE",CAR,175.0,2018.0,Fusion,SEDAN,23490.0,,44.0,"US,US,US","Alpharetta,Alpharetta,Alpharetta","34.0706600,34.0694700,34.0712200","-84.2076200,-84.2784100,-84.2768500"
1373842,1373842,SILVER,1,100-110,US,4.0,5.0,ELECTRIC,TESLA,"Call me @ [Number redacted for privacy and security] for booking support!!!

*** Warning… I know this is a lot of info to read but I want you to have an amazing experience***


If you are looking to rent a Tesla, you don't need to search anymore! you have found it!!! Book now or someone else will. My rentals book fast.


 I look forward to making your experience amazing.



Call me for details.

Have fun!!!

Enjoy this New Tesla Model S 60 Mid-Range ""Technology and lights package"" (Extremely Rare Silver Exterior W/silver interior 

210 Miles Range. The safest and most fun car to drive and tour in. This car is PREMIUM and FULLY LOADED It also comes with Spotify, full web browsing and many more pleasant surprises. 

Seats 5, 2 trunks/stores way more bags than a regular car. It has a huge 17” touchscreen interface and has a Luxury digital dashboard.

It’s safe to say this car is the future. And you get to experience it first-hand!!!

Add $24 Cleaning fee

All short-term, long-term, or last-minute bookings are welcome. Book Instantly. I will not turn you down.",CAR,362.0,2013.0,Model S,SEDAN,69900.0,,85.0,US,Huntington Beach,33.6905400,-117.9864700
1382144,1382144,BLACK,1,0-10,US,4.0,4.0,GASOLINE,PORSCHE,"Black on Black clean Porsche Panorama come equipped with the premium package with the 4E-Hybrid it adds dynamic LED headlights, 14 -way adjustable comfort seats, heated front and back seat, surround sound system,including dimensions,horsepower,engine, capacity, sunroof, black leather seats, electrical doors and tinted windows, air conditioner and heater.",CAR,310.0,2016.0,Panamera,FOUR_DOOR_HATCHBACK,78100.0,,136.0,"US,US","Las Vegas,Las Vegas","36.3146400,36.3128000","-115.3074200,-115.3040600"
1342677,1342677,,1,0-10,US,,,,,"Brand new 2022 Toyota Corolla available now whether it’s a night out in a new car or you want something for work that’s easy on gas this is it…features include 

Bluetooth Connection
Auxiliary Audio
Steering Wheel Audio Controls
Adjustable Steering Wheel
Trip Computer
Power Windows
WiFi Hotspot
Remote Trunk Release
Keyless Entry
Power Door Locks
Cruise Control
Adaptive Cruise Control
Lane Keeping Assist",,,,,,,,39.0,"US,US,US,US,US","North Miami Beach,Sunrise,Miami Gardens,North Miami Beach,Sunrise","25.9265900,26.1745500,25.9487200,25.9266900,26.1616100","-80.1843900,-80.2954600,-80.2465200,-80.1828000,-80.3221400"
1313890,1313890,,1,0-10,US,4.0,,ELECTRIC,TESLA,"Well maintained vehicle, glass roof will have you having at the stars, but don’t wreck!Selective renting, thorough cleaning and sanitation done after every rental, plush nice leather seat. No personal belongings left in car so you can pretend it’s really yours. Front windows and windshield tinted to block the sun rays. Exterior cleaning performed before every pickup.",SUV,455.0,2021.0,Model Y,FOUR_DOOR_SUV,63990.0,,160.0,US,Fairfield,38.2646100,-122.0222800
1366307,1366307,RED,1,50-60,US,4.0,,GASOLINE,BMW,"The boldness of the BMW X6 is unmistakable. The ultimate driving machine FOR A REASON!  From the coupe-like roofline to the chiseled profile, this crossover sends a message of power and prestige! Smoothest crossover SUV you will ever experience.  Luxury in style at an affordable rate! Offering premium comfort with both the sporty feel, and space of an SUV! Comes equipped with automatic emergency braking, highly functioning digital dash,  blind-spot monitors, lane-departure warnings, high-beam assist, adaptive LED headlights, and parking sensors. LOVE to drive in Eco mode, saves SO MUCH GAS!  Experience the uncompromising design and intrinsic sportiness of the BMW X6 TODAY!",SUV,300.0,2018.0,X6,FOUR_DOOR_SUV,65250.0,,95.0,US,Atlanta,33.6882200,-84.3805900
1322818,1322818,,0,10-20,US,4.0,5.0,GASOLINE,DODGE,"This Dodge Charger 2020 R/T is like brand spanking new and zero issues. This Four Door Muscle Car was Bred for performance. Drives very smooth. It’s has all the bells and whistles, very spacious. Great Horse Power you can Literally Feel, nice looking wheels, full navigation, very sporty, power locks, big screen touchscreen display keyless entry, nice sounding exhaust system",CAR,370.0,2020.0,Charger,SEDAN,36495.0,,90.0,US,Sarasota,27.3585500,-82.5185700
1415662,1415662,,1,40-50,US,4.0,,GASOLINE,JEEP,"Greetings Traveler!
My name is Daisa, and I will be your host. I take pride in creating professional, safe and friendly experiences for my customers. I believe that being attentive and responsive leads to efficient and successful interactions. After booking a general greeting message will be sent with pick up details. Thank you for choosing me as your host!",SUV,180.0,2018.0,Compass,FOUR_DOOR_SUV,29195.0,,54.0,"US,US","Eastpointe,Roseville","42.4749700,42.5290500","-82.9293400,-82.9052300"
1395159,1395159,,1,0-10,US,,,,DODGE,"20 Inch Wheels
3rd Row Bench Seat
3rd Row Split/Folding Seats
4-Wheel Disc Brakes
4-Wheel Independent Suspension
6-Passenger Seating
9 Speakers
AM/FM
Active Suspension
Adaptive Cruise Control
Adjustable Steering Wheel
Air Conditioning
Alloy Wheels
Android Auto
Anti-Lock Brakes
Anti-Theft System
Apple Carplay
Armrest Storage
Auto Climate Control
Auto Load Leveling
Auto-Dimming Mirror
Automatic Headlights
Aux Audio Adapter
Blind Spot Monitor
Body Colored Bumpers
Braking Assist
Bucket Seats
Cargo Cover
Child Safety Locks
Collision Warning System
Compass
Cooled Seats
Cross Traffic Alert
Daytime Running Lights
Delay-Off Headlights
Door Bin
Driver Adjustable Lumbar",SUV,295.0,2021.0,Durango,FOUR_DOOR_SUV,49727.0,,67.0,US,Orlando,28.4522100,-81.3164300
1425701,1425701,GRAY,1,60-70,US,2.0,4.0,GASOLINE,BMW,"BMW M4 inline 6 twin turbo. This is a dual clutch transmission Drive in m1 mode or m2 mode or shift with steering wheel paddles. Fast car! Keep in mind that the car has a stiff suspension and combined with the dual clutch transmission makes it less than ideal for city driving. You’ll enjoy this best in the suburbs, back roads.Will fit two carry-on sized bags in the trunk with room for a couple of backpacks. (Large bags will not fit in the trunk, see pics) Please consider post trip cleaning.
Absolutely No Smoking!! No pets.
THIS VEHICLE IS A REAR WHEEL DRIVE! Please be careful as it has a lot of power don’t speed on corners the car will drift! Take it easy .",CAR,425.0,2015.0,M4,COUPE,64200.0,,210.0,"US,US","Skokie,Skokie","42.0312000,42.0266000","-87.7217400,-87.7237800"
1415812,1415812,,1,80-90,US,2.0,2.0,GASOLINE,CHEVROLET,Car is a cool color fun to drive and looks great with the top down during the summer time. Looking for a fast and nice looking car to drive look no more. Car has a lot of power under your foot but it loves to just cruise with the top down,CAR,455.0,2014.0,Corvette,COUPE,53000.0,,190.0,US,Dublin,37.7025700,-121.9026400
1364089,1364089,WHITE,1,20-30,US,4.0,5.0,GASOLINE,MERCEDES_BENZ,"All White Luxury SUV , the SUV is very spacious, clean , and a smooth drive . It’s great on gas ! Leather interior with great trimming . Panorama roof with different driving adjustments for your specific comfort . Interior lights that can be changed to your specific preference in color . And overall and amazing car to drive .",SUV,255.0,2020.0,GLC-Class,FOUR_DOOR_SUV,44500.0,,100.0,US,Atlanta,33.6419500,-84.6045100
1346046,1346046,,1,70-80,US,4.0,5.0,GASOLINE,JEEP,"Beautiful Jeep Grand Cherokee.
White with silver trim.
Orange interior. Heated steering wheel and seats. Premium wheels, 22in rims. Black.
Car seat hook ups as well. Upgraded radio, so all the latest features are included in this vehicle. Large backseat and trunk. Good for city driving, cruising or hauling small things! Now with tow package.",SUV,290.0,2015.0,Grand Cherokee,FOUR_DOOR_SUV,43595.0,,62.0,"US,US","Los Angeles,Chicago","34.1724900,41.8968100","-118.3796400,-87.6377800"
1354968,1354968,BLACK,1,10-20,US,4.0,5.0,ELECTRIC,TESLA,"This is a very special Tesla 
AWD model 3 2019 dual motor
0-60mph 3.4 seconds
Matte Black Wrap Finish
Fully loaded long range
Upgraded performance package
Self Driving/ Autopilot feature
Range Over 300 miles per full charge
Seats 5 passengers
Smells like new
Drives like new
Looks like new
Very low mileage around 20,000 miles
No smoking in the car
Will sent video of how to charge car prior to rental day
How Tesla Card key works? 
https://youtu.be/7xxCgtXEMVY

Note: This car does NOT have free supercharging. Usual sessions cost around $5 depending on how long you charge.

Pay Per Use supercharging - every time you charge up at the supercharger (and level 2 chargers), you will get billed the charging fees that Tesla bills the owner. Additionally, idle fees will apply if leaving the fully charged car in the charger spot. If these charges occur, they will be passed on to the renter. No Home charger is provided.

The vehicle will typically have at least 200 miles of range at the time of pick up. There are superchargers all over New Jersey/NY

No Home Charger Provided***",CAR,455.0,2019.0,Model 3,SEDAN,56990.0,,131.0,US,Point Pleasant Beach,40.0947600,-74.0385700
